,UID,COUNTYID,STATEID,zip_code,area_code,lat,lng,ALand,AWater,pop,male_pop,female_pop,rent_mean,rent_median,rent_stdev,rent_sample_weight,rent_samples,rent_gt_10,rent_gt_15,rent_gt_20,rent_gt_25,rent_gt_30,rent_gt_35,rent_gt_40,rent_gt_50,universe_samples,used_samples,hi_mean,hi_median,hi_stdev,hi_sample_weight,hi_samples,family_mean,family_median,family_stdev,family_sample_weight,family_samples,hc_mortgage_mean,hc_mortgage_median,hc_mortgage_stdev,hc_mortgage_sample_weight,hc_mortgage_samples,hc_mean,hc_median,hc_stdev,hc_samples,hc_sample_weight,home_equity_second_mortgage,second_mortgage,home_equity,debt,second_mortgage_cdf,home_equity_cdf,debt_cdf,hs_degree,hs_degree_male,hs_degree_female,male_age_mean,male_age_median,male_age_stdev,male_age_sample_weight,male_age_samples,female_age_mean,female_age_median,female_age_stdev,female_age_sample_weight,female_age_samples,pct_own,married,married_snp,separated,divorced,Bad Debt,population_denisty,median_age
hi_median,-0.04043324139166898,-0.06942768379259442,-0.06951371865246302,0.005344060335403837,0.021697579336585934,0.14084514507510448,-0.05727421524433959,-0.0325813115092825,-0.004243294087062472,0.18096491185104122,0.18392526794501074,0.17242581053585357,0.7558490350736655,0.7261168981960173,0.5228973019719685,-0.48956230182385096,-0.244991712535084,-0.09634598809578653,-0.1573087665979923,-0.2484414095867416,-0.30552076219120333,-0.3121096569215789,-0.3027623836075999,-0.29619119462579485,-0.2786422435586637,-0.2663639041620263,-0.23815453507055517,0.9801483461877456,1.0,0.8176724732721997,-0.3613352201208652,0.14690906072338444,0.9268851984845452,0.9392657346753506,0.7005991682121451,-0.2635010020030288,0.27680705458023297,0.7291149648058912,0.7253897001923916,0.582123911091029,0.027117073827570563,0.4804692983858962,0.6478173993146665,0.626699113350016,0.46715378172996297,0.029360584004913513,-0.15564912596740113,0.08917506628164891,0.1055577001190095,0.4700504819091736,0.4349987475108507,-0.22806249726572497,-0.5037565199346071,-0.4404323504214165,0.5675786430068425,0.5616015752504171,0.5392720512072505,0.1703535289218446,0.2641815424159595,0.05100802250418218,0.12991274131390457,0.18393289896246148,0.1001993537423487,0.1945025082191203,-0.05221924523639058,0.11315134670618313,0.1723649920154554,0.5028944281576267,0.550238460004493,-0.3089737387608704,-0.3243290614888443,-0.4057891535524393,0.466659202060781,-0.04009886253564805,0.23662594068599105
hi_stdev,-0.06762104014367494,-0.07277349421038215,-0.09782957961861759,-0.003505844997931975,0.005669024317245578,0.11465198407136654,-0.05167327984713935,-0.02100879621625924,0.0004514577871700313,0.12914901221105177,0.12852327880815606,0.1257297923728409,0.6563883377460362,0.6098410402319786,0.58086881480903,-0.3757300804056047,-0.11982296057498618,-0.1123985906206385,-0.13960560766592464,-0.18589998727981472,-0.2174633174591795,-0.21982967140916715,-0.20888419108858827,-0.20143209922793667,-0.18164831315224944,-0.1356788521103875,-0.11365529519224156,0.9025488944751189,0.8176724732721997,1.0,-0.2932416435897335,0.156966375569518,0.9240777289825299,0.8680914531801187,0.9484194588302026,-0.2943092477416077,0.19476854776296562,0.7847738764373838,0.761495068248159,0.7383765437275119,-0.07922060491774244,0.35706027145588703,0.6903358358317037,0.6542185464573461,0.5980257980994664,0.04695779756333023,-0.1432529231968322,0.038286859487144186,0.057865532603360643,0.42395973522910724,0.3258334093224485,-0.16592128430018596,-0.46307877898845323,-0.32036755480039075,0.5612847710393296,0.5593662023266014,0.529860187471767,0.2599658930665262,0.3090196744830325,0.06301189963235868,0.09184537386996446,0.1283840847458616,0.1996943042160459,0.24627801869113264,-0.018206620017349052,0.0862924206973891,0.12558250819528496,0.36877912797665313,0.4483462644324503,-0.2605991513260107,-0.2970057428260646,-0.3671503007564876,0.4213320571575244,0.03312253809752678,0.287606635403699
hi_sample_weight,0.025025615671089678,0.029519720537339034,0.03410326834566681,0.01148330825968955,-0.011187178458007752,-0.1090674190225568,0.011964723924022784,-0.026294990793229552,-0.01614328756262149,0.711783224453742,0.6787612383394571,0.721825539752392,-0.2807501795260692,-0.27378871639359287,-0.17141035928766696,0.6688842182718594,0.6369274718949618,0.08865957556263217,0.10608086928138791,0.11093223370447601,0.11220749447212847,0.10188134419675877,0.08645833544254038,0.0734149005889577,0.05390174102632454,0.6643365289193326,0.6380019921805501,-0.3572616580653653,-0.3613352201208652,-0.2932416435897335,1.0,0.8233878033016993,-0.3279724070756119,-0.332914170543924,-0.23334685778970582,0.8602016048316672,0.6489001318800268,-0.29255179270786813,-0.29414439922123214,-0.2157190570588353,0.6041050200800353,0.38746300423372476,-0.26295166152341104,-0.2525317847657292,-0.17408115491801585,0.5091524230254367,0.5393477564433371,-0.0009919956314024894,-0.013387423026465011,-0.1431801356492782,-0.06124315392995449,-0.0022826247727281415,0.12960937229106118,0.07779092339858122,-0.10986686963998574,-0.10732198955386797,-0.1083851584893626,-0.07770818225510394,-0.12181356010504386,0.006190204079999352,0.6461380595322321,0.6786947441316663,-0.03447810310174991,-0.08530978396521535,0.04705888474514675,0.6865446040890477,0.7217607556978796,-0.20365170704665908,-0.11179550670254078,0.0606922806008679,0.08293966422925085,0.16977807105327852,-0.14447253690604758,0.03151582047077149,-0.10558755426412077
hi_samples,0.01035027496524821,-0.0019824927763037632,0.0028169723656879635,0.016786971358290926,-0.0028953548509035487,-0.025497926738744587,-0.01849976536145643,-0.04157687262100482,-0.01832506118600428,0.9034147912241853,0.8702589883511743,0.9076074622805249,0.11119116516488654,0.09953002505524058,0.11576494884267334,0.3739251905008898,0.5305836115726841,0.04714931593816014,0.026528557483918195,-0.0231514935109158,-0.05350766202968494,-0.06922785256815901,-0.07998440488590869,-0.08854668043646995,-0.09403584258746632,0.5470655180854979,0.5358985496024194,0.15634123340498948,0.14690906072338444,0.156966375569518,0.8233878033016993,1.0,0.16939300812645766,0.15700161009621877,0.17001640311448962,0.7360180053115626,0.8941081279397014,0.09187402962006604,0.08197612840402799,0.10786622039443482,0.6723091023390505,0.7597479874545036,0.07603414226978525,0.07131315240310528,0.08886897209378661,0.5560376578865919,0.46680784363436356,0.05829760194109304,0.053354503195116317,0.10978788671200651,0.18949418267081608,-0.13346901150304924,-0.14429914182926812,-0.18090680791771557,0.21248402704164576,0.21299599145801015,0.19653697929201355,-0.0006089643383839472,0.004582006345683025,0.01468354025141535,0.7973332808804257,0.8701975002607194,0.0031077068718753007,0.002008914225594752,0.0018176139575745251,0.8289030241640146,0.9075472993706118,0.05868691921958839,0.176633708214809,-0.11242262892394232,-0.09411236617206555,-0.05217849488432927,0.1065190535733504,0.022564609221175546,0.004574210914246664
family_mean,-0.03520360507447187,-0.06983858359533864,-0.0664450323695849,-0.019258439386540153,0.003769721857804409,0.15929800742681546,-0.03091845760047831,-0.030817960296246213,-0.0037909772415053965,0.13617015827164142,0.13572532340125276,0.13235512684817857,0.7085833133970235,0.6657919129694401,0.5652413524378915,-0.4247258881545346,-0.16972781735213854,-0.10300604637301738,-0.15675821580720767,-0.23572923225837975,-0.2865033825743275,-0.29610525868659493,-0.28624638116998374,-0.27838596051398573,-0.2557224211714541,-0.18975470041921388,-0.16372874585406877,0.9646368960253977,0.9268851984845452,0.9240777289825299,-0.3279724070756119,0.16939300812645766,1.0,0.9801732744941929,0.859337965912542,-0.3412582806361387,0.21117726711038737,0.7677261984244153,0.7529168122207905,0.6739263064185579,-0.02084610982211325,0.43042781473253616,0.6963465870509284,0.6666447546187351,0.5529110349030248,0.04830136222589442,-0.14930125949611492,0.05658733455759449,0.07397443687389259,0.4676268697334491,0.3842938287399321,-0.19701071487064747,-0.5069475369134238,-0.3816194934393403,0.6448672371071804,0.637069307914352,0.6145012147957405,0.25719834382150303,0.31880279527558625,0.040868181416058046,0.09974987740111181,0.13572300970847154,0.1947371966918489,0.25378336140498653,-0.04494173187314895,0.09292429281273142,0.13235263312011233,0.45411023799235406,0.4947544229010497,-0.3309356305945609,-0.33732006693840766,-0.3773626989581653,0.46338503792633196,-0.01899720918953125,0.2964703113457446
family_median,-0.027904147473160588,-0.06763094737610822,-0.05624074632890483,-0.023521898516215316,0.002823692132704754,0.15840566922513927,-0.024612391489877886,-0.032217035038274174,-0.004604713928621381,0.1312112710654662,0.1305357401208818,0.12777633457678914,0.7041116351391539,0.6649175515021284,0.5522430151008049,-0.42379503219167786,-0.18218286208693682,-0.10821645773933387,-0.1598985889754824,-0.2393832157269341,-0.28864653829784176,-0.29555543580800175,-0.28363058164581467,-0.2747120335978567,-0.2498665621310472,-0.20176814078932312,-0.17656498440332943,0.952721474934997,0.9392657346753506,0.8680914531801187,-0.332914170543924,0.15700161009621877,0.9801732744941929,1.0,0.7736914888828628,-0.33692594664493286,0.20617288619466614,0.7439424423434965,0.7379581275298082,0.6219360359286413,-0.01175864552684118,0.42416173619503966,0.6820689749887404,0.6581174927492807,0.5232561738931918,0.045647273672993996,-0.14649578607073874,0.053698429699717214,0.07036460832319039,0.45391198421533213,0.374834588981704,-0.19087784617985318,-0.48907395340127846,-0.3741010000673156,0.6192839782620041,0.6109963853174631,0.5907124736115351,0.23547637119042872,0.3009983840884533,0.04495609791796501,0.09375908488640661,0.1305324398721865,0.17452225095938362,0.23705548622864475,-0.041322812360189316,0.08771283307349693,0.12777286876601843,0.4574768744053185,0.48769532995603065,-0.32743878155738987,-0.32746860991229854,-0.3689734236118804,0.44964380522575664,-0.020619164744517988,0.27856828286111324
family_stdev,-0.06058509253903402,-0.061666369237931284,-0.09218945471881344,-0.005718665209279778,4.358401229009275e-05,0.11950855482975511,-0.04342944821193833,-0.02001364179250908,0.001606333273627513,0.11160115557360785,0.11001559611508606,0.10966710395925107,0.5768370014212796,0.5305762354116434,0.5340870482497592,-0.29624036459621583,-0.0512422190703667,-0.08021959438410296,-0.11230084765398979,-0.15798846600805594,-0.18996335185955102,-0.19540210562779092,-0.1865265215700302,-0.17965219807581592,-0.1601987415312121,-0.06620779430756521,-0.046225645835160596,0.8008835307506801,0.7005991682121451,0.9484194588302026,-0.23334685778970582,0.17001640311448962,0.859337965912542,0.7736914888828628,1.0,-0.28894455957217813,0.15982474343492237,0.7233884602215165,0.6921725541835895,0.7192966803467202,-0.08472657502744974,0.314443019292021,0.6368068465214373,0.598346876532245,0.5739937212871715,0.037105170434369984,-0.13792166013855472,0.036799200123179394,0.05555998617867934,0.3950194985885536,0.30192944574764574,-0.15295564708423476,-0.4379613969558766,-0.29271295722640633,0.5669907020819681,0.5643663486322456,0.5361968077797836,0.2597032715791898,0.28832476766875126,0.030204480973933273,0.08546174268018289,0.11001762355344596,0.20758585364612062,0.23284364247293204,-0.03489201759562706,0.08367716350963428,0.10966919150303353,0.2963386384766714,0.3706712795424837,-0.24857816546746006,-0.27680760827930107,-0.31706092628581695,0.3928606310726498,0.032650157253568644,0.27017777867323706
family_sample_weight,0.01119383494624003,0.03568456829454861,0.024889293178761637,0.05060447893795301,0.03194639952515724,-0.17895585291108612,-0.02712754904424148,-0.00966972726029476,-0.011005669920491049,0.7859924110834486,0.7600603301820659,0.7867935351586327,-0.22444648838144043,-0.20678003860194957,-0.20529802594328206,0.40097794297826395,0.3668120132250381,0.08007645796119194,0.08832748575914949,0.08948481153352343,0.09034657949203548,0.08876028218171436,0.07428355814365031,0.058968751631506285,0.029695816405900282,0.3962697407253333,0.37040284960370107,-0.28187611274389696,-0.2635010020030288,-0.2943092477416077,0.8602016048316672,0.7360180053115626,-0.3412582806361387,-0.33692594664493286,-0.28894455957217813,1.0,0.7873412793811214,-0.28713091730548,-0.2851413246545946,-0.22839389663005635,0.6889853043606436,0.49443622420685945,-0.2930438273180651,-0.28177629458936826,-0.20634582326370293,0.5417340759029177,0.5848522424670166,0.015926280431319773,0.005402979083451504,-0.14906281159676948,-0.01730051923499998,-0.0463181835693139,0.13419760728359395,0.02733035192609687,-0.23770168101527486,-0.2337786437437345,-0.22892647713640885,-0.15693387415091048,-0.1468888079100348,0.09201502068020714,0.7008465661980773,0.7600945748089767,-0.13667947652095414,-0.12037157360095842,0.07781239478024266,0.7185543265245645,0.7868302119478067,-0.014600628594485132,0.095235951432405,0.064076643829206,0.06045188262405892,0.04535987352724424,-0.1485747612203418,-0.027725351072569678,-0.13823625044834728
family_samples,0.00807639009696385,0.002335373279308113,0.0018733474301181549,0.03835483641115262,0.03481140490555358,-0.05769631468633873,-0.03860378038812467,-0.026912693175837017,-0.01400072621561745,0.9362158452486344,0.9089756122860759,0.9336066434995068,0.16943172509065835,0.16367482471974582,0.09877376832707684,0.10726177371713776,0.22696058014750284,0.033093317085410814,0.0015205770963681072,-0.053872928375925444,-0.0850280383065034,-0.09423496723847796,-0.10306406789017424,-0.11216312715675787,-0.12356042475575446,0.24306548309890028,0.23396116148434742,0.2668268732682912,0.27680705458023297,0.19476854776296562,0.6489001318800268,0.8941081279397014,0.21117726711038737,0.20617288619466614,0.15982474343492237,0.7873412793811214,1.0,0.11434416406848923,0.10659241588603964,0.11504096433342531,0.737835818384216,0.872146504786128,0.07573742761476024,0.07018723907343344,0.07136957207689984,0.5891973535843317,0.49757049790858876,0.07014748639039055,0.06723212757285121,0.1349044383514771,0.2306300350298122,-0.18174985763250648,-0.1732645437264823,-0.22672013597868076,0.16054262759967622,0.159949178086133,0.14986615841471956,-0.03362903446233371,0.02545515409991135,0.12265784710652491,0.8189508998132713,0.9090185565460028,-0.04728167021677614,0.01732319316685075,0.058551562285234386,0.8314501975607758,0.9336521179761175,0.28179576020595287,0.3980067359625841,-0.14856375204000932,-0.1386010978402522,-0.171448242053831,0.1322936613761726,-0.08182891222925495,0.02235206197780071
hc_mortgage_mean,-0.13945034153157418,-0.135945916926314,-0.1597471781882004,-0.01804397733376428,0.04719334393970517,0.10486733993547952,-0.09414416421070251,-0.060093986483999925,-0.0120007334240147,0.11373522724167456,0.11094427111835359,0.11291198817692703,0.759908858144084,0.7219780252663168,0.6425257279909312,-0.2739625307567301,0.06341606362519402,0.008046993568291248,0.02457140608353945,-0.004823714045601761,-0.033943004763737857,-0.046373796103720555,-0.04630283805597729,-0.046881151937518205,-0.039719323783961674,0.04156125205956686,0.06692947699564789,0.7741376546050385,0.7291149648058912,0.7847738764373838,-0.29255179270786813,0.09187402962006604,0.7677261984244153,0.7439424423434965,0.7233884602215165,-0.28713091730548,0.11434416406848923,1.0,0.9873595547284796,0.8006649843603663,-0.3149216896664621,0.19776852113539187,0.7979972928138205,0.772107780104355,0.6221985781579588,-0.1679807300961595,-0.3563493776198246,0.11272856225417742,0.14845363387345686,0.4732574950632733,0.402766859198528,-0.15335250381776155,-0.4773762630022098,-0.4099466607021891,0.3409387842405506,0.3558753291510347,0.30389646229155215,0.0968736958109474,0.14023227540794977,-0.09284542888809698,0.08846342495233399,0.11088775177194322,0.053084372304176244,0.08649926725640637,-0.14903144693329415,0.09000025729281576,0.11283011018046167,0.07008212215581151,0.2363876484240563,-0.088016613022892,-0.18692474815724744,-0.417272343130665,0.4797717184997375,0.2856176482528617,0.11740763541007755
hc_mortgage_median,-0.13684510269878622,-0.13378899710560155,-0.1562405778115767,-0.015442426670546067,0.04522060008378575,0.10497006453658454,-0.0949213387922328,-0.06196840238687744,-0.012367474210286916,0.10850691483533778,0.10568443311938744,0.10787763234397936,0.7595971295338294,0.7235936432376833,0.6369291494948087,-0.2668154102190812,0.06387789346740629,0.0067955032837925386,0.02666008929458848,-2.719888527486008e-05,-0.02635989206368608,-0.03858449957897767,-0.03858873607089169,-0.038936835594771915,-0.03237587432532439,0.04178641047085913,0.06720064891201438,0.7638731749257833,0.7253897001923916,0.761495068248159,-0.29414439922123214,0.08197612840402799,0.7529168122207905,0.7379581275298082,0.6921725541835895,-0.2851413246545946,0.10659241588603964,0.9873595547284796,1.0,0.7381244928190911,-0.31596069752280487,0.18753333356397353,0.7918560323042694,0.7705923318941182,0.6013676190561833,-0.17870257771585182,-0.3636504097140449,0.10955233135867527,0.14384812450775233,0.4645744626618506,0.39967981717785245,-0.14454608366179447,-0.4655822233258825,-0.4086923274488403,0.32498638328436064,0.34023977661863025,0.2884428140707209,0.07742483005347046,0.1216932756218263,-0.09691994631941138,0.08340161206884053,0.10563637023385547,0.03638316898827599,0.0692130762065923,-0.14956370768139063,0.08522893800158834,0.10780547528253027,0.060378288898084505,0.22164067352559794,-0.08139410722026252,-0.1792949491586751,-0.41109039980206535,0.4705617496754949,0.28612274383429664,0.09881421468100858
hc_mortgage_stdev,-0.14210924755472995,-0.12181322790192704,-0.1584652616441553,-0.0164568655847045,0.04309627530244766,0.06784234766605146,-0.08347660135661053,-0.01688817068868362,0.00176269567430102,0.08690354751577448,0.08591278352812212,0.08515926159220667,0.5729367245892004,0.5337242513331968,0.528322277591825,-0.26927794284844275,0.0033600922380514833,-0.0248754201085404,-0.028017604658244682,-0.056912188592917294,-0.08211450207854347,-0.08622291919667355,-0.08367862342180508,-0.08248120309487907,-0.07270489969114984,-0.00792404780046545,0.00792337700365838,0.6524694697965018,0.582123911091029,0.7383765437275119,-0.2157190570588353,0.10786622039443482,0.6739263064185579,0.6219360359286413,0.7192966803467202,-0.22839389663005635,0.11504096433342531,0.8006649843603663,0.7381244928190911,1.0,-0.20733210908726463,0.18794627073959255,0.6170463644971852,0.5759257905530036,0.606762596161561,-0.01870082562163599,-0.17377367664016735,0.07185585315139922,0.10018799500177308,0.3870243790201153,0.24815962261877272,-0.14870274973802247,-0.41860437232703135,-0.24072273556240018,0.34586671818532894,0.35170538398767554,0.3187884603133644,0.2430826767020265,0.2672527612886894,0.03450213673634332,0.05978072825419997,0.08579425945735832,0.1975753994609547,0.2199035950777408,-0.03262660936176064,0.05800425467943298,0.08503856197698978,0.15378346446216315,0.2849795764442014,-0.1171708738067456,-0.1872447488118984,-0.3093698029319388,0.39107068652792215,0.18648612967364386,0.2529143974057274
hc_mortgage_sample_weight,0.05333171652379554,0.039793913935221706,0.052082371606208794,-0.01606832434135373,-0.018716818693649568,-0.014427555018803178,0.06602789651943196,-0.007580678129573507,-0.014144405899935361,0.6513274318091354,0.6323233403634905,0.649563975087579,-0.15333875963072915,-0.14468264362697966,-0.17177534345315312,0.037604279434087964,-0.04722201076810045,0.0043618858843597185,-0.05572224888504718,-0.10950479892305638,-0.1350619463375668,-0.13932593077191938,-0.1444562288287527,-0.1480845358736976,-0.15290012037743397,-0.02752813137192555,-0.041683092670099176,-0.0012233303052636875,0.027117073827570563,-0.07922060491774244,0.6041050200800353,0.6723091023390505,-0.02084610982211325,-0.01175864552684118,-0.08472657502744974,0.6889853043606436,0.737835818384216,-0.3149216896664621,-0.31596069752280487,-0.20733210908726463,1.0,0.7757040299019661,-0.2617578631202658,-0.25696448529381005,-0.1984266072254219,0.6017743151796408,0.620717540348357,0.021639089204301524,0.004171031823519734,-0.005299622446109326,0.14668762237659477,-0.1686636184737728,-0.0515756656638194,-0.11865488045375142,0.17937872150918516,0.15844139632568274,0.18881005615365357,0.06170215915116679,0.09538211736027098,0.19191831017542485,0.5673230750139795,0.6322852912363188,0.06076667220553006,0.10737683278635722,0.15061221180331075,0.5734677421240009,0.6495264506224098,0.4370938637977616,0.328142853192958,-0.21724666367463183,-0.12208757447511766,0.07255694514852686,-0.012333419220565524,-0.2812137129708182,0.1056147924008422
hc_mortgage_samples,-0.001799788883714079,-0.018615212812709583,-0.016964912738629857,0.004065587298967398,0.018116976991022028,0.05672456952149189,-0.006471585444102763,-0.03785132563361037,-0.017636206252298024,0.7803925245009837,0.7590728966081953,0.776863038811656,0.29375891591114334,0.27990490522754524,0.18076775729991243,-0.16189924398701142,-0.04540026924771169,0.030477680045460826,-0.019590610469801477,-0.10131464232178203,-0.15076425745970762,-0.16657594296685815,-0.17425272420330387,-0.1809240276830286,-0.18380968055064859,-0.04221718091722273,-0.0374092319889332,0.46812313949372425,0.4804692983858962,0.35706027145588703,0.38746300423372476,0.7597479874545036,0.43042781473253616,0.42416173619503966,0.314443019292021,0.49443622420685945,0.872146504786128,0.19776852113539187,0.18753333356397353,0.18794627073959255,0.7757040299019661,1.0,0.1695959570920709,0.15789109526785144,0.12046037579677868,0.47235743932915014,0.35078867241747386,0.1215768068162778,0.12038241441431315,0.29470064099898413,0.41441051166084825,-0.293442167436128,-0.35649400923054875,-0.41169283624817876,0.395352277567029,0.38318084466553054,0.3822062275349874,0.07240534840653112,0.14869938172642871,0.1303245338675768,0.6718182637078628,0.7590424174837641,0.04536781998692312,0.12883960562559668,0.05069374265027075,0.6774461912671021,0.7768333030155,0.5194371930968987,0.4781122178251687,-0.28667520043103395,-0.2349827001055539,-0.17925849287274934,0.2900499416571529,-0.20406393000676498,0.14415545625505433
hc_mean,0.024294247677630665,-0.0866414232194756,-0.010604558604321706,-0.21609817559428346,0.0348437176287759,0.22327471754360917,0.1546825559227452,-0.059849673307136246,-0.01116104432936594,0.05863099117502854,0.05088977231353994,0.06436275664133946,0.6048072606717895,0.5722466713948479,0.5144480103180787,-0.21578528813873982,0.03588533934134265,-0.014723638664522235,-0.010004333567864501,-0.03450480347358758,-0.05628593662669147,-0.0680725569282875,-0.0643481146775194,-0.05821067635963967,-0.04376181347537115,0.012724737317466454,0.03879708604224287,0.6848187563574627,0.6478173993146665,0.6903358358317037,-0.26295166152341104,0.07603414226978525,0.6963465870509284,0.6820689749887404,0.6368068465214373,-0.2930438273180651,0.07573742761476024,0.7979972928138205,0.7918560323042694,0.6170463644971852,-0.2617578631202658,0.1695959570920709,1.0,0.9779652354099477,0.6990490935379496,-0.11364551005710917,-0.3463712732064502,0.028792627331514508,0.05246665330006342,0.3573001171420708,0.296537739089237,-0.0803478976957224,-0.37665979443331415,-0.2942490989966685,0.368024947093376,0.37399621296796676,0.33844566425962497,0.12364274680129358,0.15623981517407284,-0.04642866495123157,0.030767803901974988,0.050878550595709233,0.0912770994288092,0.1153601153217919,-0.09709000638742389,0.04473296060365563,0.06435211107273721,0.10224708890626129,0.20901096814311934,-0.12248852790379183,-0.1766615989110575,-0.35098484895156984,0.35827444598896474,0.2081764023210586,0.14154611977939063
hc_median,0.031217624597707227,-0.08639415948804358,-0.0020254774980061944,-0.21981170723269455,0.03407850671650243,0.2218600702212157,0.16127168803420458,-0.061304383015642845,-0.011685783088405968,0.05659746791281742,0.04840098644943518,0.06283738774075706,0.5866623511676994,0.5566803096631819,0.4941674508510204,-0.20166214278673422,0.04111085873075412,-0.013099657468625967,-0.006034973116694619,-0.02870541036763646,-0.04911467662842884,-0.06101956533426913,-0.057237023480901546,-0.05142259609076986,-0.03827924042361634,0.018396308202149304,0.04369317360871361,0.6578439025518749,0.626699113350016,0.6542185464573461,-0.2525317847657292,0.07131315240310528,0.6666447546187351,0.6581174927492807,0.598346876532245,-0.28177629458936826,0.07018723907343344,0.772107780104355,0.7705923318941182,0.5759257905530036,-0.25696448529381005,0.15789109526785144,0.9779652354099477,1.0,0.619086588326524,-0.11633575365931496,-0.3427393049393396,0.029204149910552653,0.05106860472764217,0.34096016948690694,0.28806139089567484,-0.07438011176008233,-0.35965773132813805,-0.28693779828020244,0.3488732834889639,0.3556435378431595,0.31942833492937966,0.10480271384903068,0.1365585671000908,-0.05236317859569676,0.029782843587096992,0.04838959178979644,0.07652541060201848,0.09887165818467175,-0.09979365796049262,0.04471084157528872,0.06282661955398881,0.08887684009669224,0.19344247426751696,-0.11558308159873096,-0.16844641451028738,-0.3420248172969596,0.3416256958677645,0.2081797168043648,0.1228099252614977
hc_stdev,-0.030544428395233598,-0.05226077468438504,-0.05645702953166344,-0.09350954696621977,0.028339781005848406,0.08989820193243497,0.04059399659321053,-0.008262057323143288,0.004407719360649819,0.05818664826812281,0.05576641264485437,0.05873483128640348,0.4511305210833313,0.41934265197473014,0.4419292917734929,-0.18436867090244552,0.02986590863691915,-0.046460882192826326,-0.045258789213310766,-0.05150597534519021,-0.06268628034646563,-0.06248131827145461,-0.05850803470959447,-0.05194590034867693,-0.03964714681793865,0.0191248812349318,0.03293276408921369,0.5235708085949778,0.46715378172996297,0.5980257980994664,-0.17408115491801585,0.08886897209378661,0.5529110349030248,0.5232561738931918,0.5739937212871715,-0.20634582326370293,0.07136957207689984,0.6221985781579588,0.6013676190561833,0.606762596161561,-0.1984266072254219,0.12046037579677868,0.6990490935379496,0.619086588326524,1.0,0.00439056877248685,-0.1668338523153771,-0.022791303974744413,-0.005776711183612408,0.21322674124683874,0.1015327448528594,-0.030875444115751657,-0.22999602448551418,-0.09525916296221931,0.2748672245207956,0.27565916438815824,0.2575277526245671,0.1975486643095171,0.2112687200424268,0.028682228200535214,0.03486730129980131,0.05575848958978069,0.15738071565219885,0.16780163088946942,-0.017277153866304237,0.03761397333511761,0.05872695285695465,0.10459184737878423,0.18860080448257405,-0.07564401175342751,-0.12644373480431548,-0.23026395780829695,0.21344079259385987,0.18415111511360166,0.1969394713746317
hc_samples,0.10218728581595037,0.037744281386664795,0.11440240034136834,-0.06726334350125429,0.005504163851678881,-0.11703163958861504,0.10528792111434256,0.06101919835828894,0.012423934056030605,0.4681463141189761,0.45506073640717337,0.46631838642130163,-0.14682240842352726,-0.14824169242677876,-0.08543172143134684,-0.06527241004824859,-0.1570184515146483,-0.09777205143476243,-0.14581178259519179,-0.15792657463970594,-0.15301621295743242,-0.13545402308422738,-0.12592385774731163,-0.12164530954112054,-0.12119349040300643,-0.12260474909452983,-0.1545974116254492,0.03404930683786936,0.029360584004913513,0.04695779756333023,0.5091524230254367,0.5560376578865919,0.04830136222589442,0.045647273672993996,0.037105170434369984,0.5417340759029177,0.5891973535843317,-0.1679807300961595,-0.17870257771585182,-0.01870082562163599,0.6017743151796408,0.47235743932915014,-0.11364551005710917,-0.11633575365931496,0.00439056877248685,1.0,0.9468305054675111,-0.17695799059037234,-0.19138841810594437,-0.1756248934806718,-0.40345450522558934,0.06510234784766201,0.15347244947221517,0.4245220670067034,0.1281144020776219,0.10685649848438573,0.14311918075536362,0.40855029722537567,0.4035694815994095,0.33516342503019253,0.4090347160463872,0.4550770734545216,0.3926107708465864,0.41075530068346006,0.2674580952058822,0.4103572523620899,0.46633583515281885,0.48829047728348807,0.38575566079573076,-0.19644711749466034,-0.12136438147116747,0.05805323881340025,-0.18436957251680103,-0.25303239819418466,0.4243524980307024
hc_sample_weight,0.08962301831102035,0.0513880630176,0.11255358502975567,-0.023806996770455745,-0.0003134412835420963,-0.18304690754404304,0.0721057450093281,0.07776214349904086,0.014543454204790173,0.39501886761019234,0.38711067912698566,0.39041588030271845,-0.30491225893426765,-0.2950886535998724,-0.22268321810534425,-0.001686410604507686,-0.15673517496431177,-0.09787503476219206,-0.14387344213806832,-0.14304035314554106,-0.12987147810321986,-0.10746263141983672,-0.09880845564148506,-0.09574071390718057,-0.0983696007563933,-0.1153244537453178,-0.1555190651642367,-0.1601167911289292,-0.15564912596740113,-0.1432529231968322,0.5393477564433371,0.46680784363436356,-0.14930125949611492,-0.14649578607073874,-0.13792166013855472,0.5848522424670166,0.49757049790858876,-0.3563493776198246,-0.3636504097140449,-0.17377367664016735,0.620717540348357,0.35078867241747386,-0.3463712732064502,-0.3427393049393396,-0.1668338523153771,0.9468305054675111,1.0,-0.1841228767335308,-0.20230769707399912,-0.27803075942189376,-0.4717146172434654,0.10004649171137886,0.26736980612724415,0.48954854130844433,-0.0052333617441216035,-0.027208778069815514,0.01893757804346401,0.3355588638830022,0.32203044291910776,0.31697127102049527,0.3519626576407995,0.38712086693337616,0.3262050009903662,0.3365545758201344,0.2685934868086891,0.34672661997039156,0.3904265915323849,0.4128845907237288,0.2928479828782409,-0.13538109462566625,-0.05369912425750777,0.15160774247120254,-0.2855981019025302,-0.26951136704444617,0.34297995542370724
